"금연구역명","금연구역범위상세","시도명","시군구명","금연구역구분","금연구역지정근거명","금연구역면적","위반과태료","위반신고전화번호","소재지도로명주소","소재지지번주소","관리기관명","위도","경도","데이터기준일자","제공기관코드","작업일시"
"큰집닭강정","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","22","100000","02-901-7683","서울특별시 강북구 솔샘로 217 1층 (미아동)","","서울특별시 강북구청","37.62016718","127.016765","2022-04-21","","2022-12-17 11:37:20.0"
"세븐일레븐 강북번동점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","5","100000","02-901-7683","서울특별시 강북구 한천로 981 1층 (번동)","","서울특별시 강북구청","37.63665219","127.0315608","2022-04-21","","2022-12-17 11:37:20.0"
"CU 번동솔그린점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","3.3","100000","02-901-7683","서울특별시 강북구 오현로20길 62 1층 (번동)","","서울특별시 강북구청","37.62687928","127.0396968","2022-04-21","","2022-12-17 11:37:20.0"
"지에스(GS)25 삼양사거리역점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","6.6","100000","02-901-7683","서울특별시 강북구 삼양로 201 1층 (미아동)","","서울특별시 강북구청","37.62175403","127.0201426","2022-04-21","","2022-12-17 11:37:20.0"
"GS25 강북벽산","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","6.6","100000","02-901-7683","서울특별시 강북구 삼각산로 145 1층 (수유동)","","서울특별시 강북구청","37.64134472","127.0204069","2022-04-21","","2022-12-17 11:37:20.0"
"브라더또띠아","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","10","100000","02-901-7683","서울특별시 강북구 월계로 173 (번동 북서울꿈의숲 지정장소)","","서울특별시 강북구청","37.62025812","127.0443243","2022-04-21","","2022-12-17 11:37:20.0"
"씨유(CU) 미아 캐슬점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","10","100000","02-901-7683","서울특별시 강북구 오패산로30길 76 1층 (미아동)","","서울특별시 강북구청","37.61649054","127.0352994","2022-04-21","","2022-12-17 11:37:20.0"
"이마트24 미아햇빛점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","3.3","100000","02-901-7683","서울특별시 강북구 도봉로10길 65 1층 (미아동)","","서울특별시 강북구청","37.61552494","127.0307131","2022-04-21","","2022-12-17 11:37:20.0"
"씨유(cu)미아 행복점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","3.3","100000","02-901-7683","서울특별시 강북구 도봉로38길 10 1층 (미아동)","","서울특별시 강북구청","37.62260024","127.0283331","2022-04-21","","2022-12-17 11:37:20.0"
"써브웨이 미아역점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","84","100000","02-901-7683","서울특별시 강북구 도봉로 209 1층 (미아동)","","서울특별시 강북구청","37.6272585","127.0254856","2022-04-21","","2022-12-17 11:37:20.0"
"삼양동 순대 떡볶이","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","44.76","100000","02-901-7683","서울특별시 강북구 삼양로 246 1층 78호 (미아동)","","서울특별시 강북구청","37.62542693","127.0186557","2022-04-21","","2022-12-17 11:37:20.0"
"송사부 수제고로케","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","36.82","100000","02-901-7683","서울특별시 강북구 도봉로 322 1층 (번동)","","서울특별시 강북구청","37.63667633","127.0246376","2022-04-21","","2022-12-17 11:37:20.0"
"지에스25 미아행운점","시설전체","서울특별시","강북구","휴게음식점                                                                                               ","국민건강증진법","3.3","100000","02-901-7683","서울특별시 강북구 인수봉로 32 1층 (미아동)","","서울특별시 강북구청","37.62281445","127.0132968","2022-04-21","","2022-12-17 11:37:20.0"
